1 0.115756
2 0.093463
3 0.076718
4 0.064004
5 0.0541833
6 0.0464673
7 0.0403081
8 0.0353211
9 0.0312302
10 0.0278353
11 0.0249882
12 0.0225782
13 0.0205202
14 0.0187492
15 0.0172142
16 0.0158754
17 0.0147005
18 0.0136635
19 0.0127443
20 0.0119251
21 0.011192
22 0.0105333
23 0.00993922
24 0.00940155
25 0.00891308
26 0.00846853
27 0.00806202
28 0.00768984
29 0.00734803
30 0.00703356
31 0.00674316
32 0.00647437
33 0.00622549
34 0.00599463
35 0.00577964
36 0.00557928
37 0.00539223
38 0.00521733
39 0.00505353
40 0.00489992
41 0.00475563
42 0.00461992
43 0.00449212
44 0.00437136
45 0.0042576
46 0.00415007
47 0.00404833
48 0.00395197
49 0.00386082
50 0.00377409
51 0.00369169
52 0.00361333
53 0.00353852
54 0.00346748
55 0.00339975
56 0.00333512
57 0.00327341
58 0.00321444
59 0.00315804
60 0.00310406
61 0.00305237
62 0.0030031
63 0.00295559
64 0.00291001
65 0.00286624
66 0.00282419
67 0.00278377
68 0.0027449
69 0.00270724
70 0.00267122
71 0.00263652
72 0.00260306
73 0.00257081
74 0.0025397
75 0.00250966
76 0.00248066
77 0.00245264
78 0.00242556
79 0.00239938
80 0.00237432
81 0.0023498
82 0.00232607
83 0.00230309
84 0.00228082
85 0.00225924
86 0.00223832
87 0.00221802
88 0.00219833
89 0.00217922
90 0.00216067
91 0.00214265
92 0.00212515
93 0.00210813
94 0.0020916
95 0.00207551
96 0.00205987
97 0.00204465
98 0.00202984
99 0.00201542
100 0.00200138
