0 0.00526358 0.00510905 6.48308e-13 2.13775e-13 6.48308e-13 0.989627
0.24 0.00531942 0.00510874 8.53996e-13 2.13713e-13 8.53996e-13 0.989572
0.48 0.00552132 0.00510767 1.60187e-12 2.13638e-13 1.60187e-12 0.989371
0.72 0.00599046 0.00510537 3.35459e-12 2.13999e-13 3.35459e-12 0.988904
0.96 0.00699114 0.00510091 7.12635e-12 2.16099e-13 7.12635e-12 0.987908
1.2 0.00904201 0.0050927 1.49189e-11 2.23492e-13 1.49189e-11 0.985865
1.44 0.0131069 0.00507844 3.04724e-11 2.45632e-13 3.04724e-11 0.981815
1.68 0.0208929 0.00505558 6.04437e-11 3.07319e-13 6.04437e-11 0.974052
1.92 0.0352692 0.00502385 1.16072e-10 4.72701e-13 1.16072e-10 0.959707
2.16 0.0607534 0.00499302 2.15135e-10 9.04832e-13 2.15135e-10 0.934254
2.4 0.103814 0.00500363 3.83224e-10 2.00746e-12 3.83224e-10 0.891182
2.64 0.172278 0.00517573 6.51533e-10 4.74118e-12 6.51533e-10 0.822547
2.88 0.272479 0.00581071 1.0458e-09 1.12637e-11 1.0458e-09 0.72171
3.12 0.403208 0.00757539 1.56246e-09 2.60825e-11 1.56246e-09 0.589217
3.36 0.549377 0.0118058 2.14321e-09 5.79996e-11 2.14321e-09 0.438816
3.6 0.683614 0.0211037 2.68054e-09 1.24025e-10 2.68054e-09 0.295282
3.84 0.77805 0.0411356 3.06373e-09 2.60987e-10 3.06373e-09 0.180814
4.08 0.810074 0.0874258 3.20191e-09 5.69439e-10 3.20191e-09 0.1025
4.32 0.739077 0.208098 2.93226e-09 1.36693e-09 2.93226e-09 0.0528257
4.56 0.489676 0.489674 1.95147e-09 3.27133e-09 1.95147e-09 0.0206504
4.8 0.219103 0.775452 8.78761e-10 5.40776e-09 8.78761e-10 0.00544459
5.04 0.0918137 0.906817 3.7122e-10 6.77379e-09 3.7122e-10 0.00136972
5.28 0.0422397 0.957355 1.72056e-10 7.77058e-09 1.72056e-10 0.000406102
5.52 0.0216719 0.978182 8.87096e-11 8.57048e-09 8.87096e-11 0.000146077
5.76 0.0140115 0.985915 5.74631e-11 9.02702e-09 5.74631e-11 7.41765e-05
6 0.0146503 0.985267 6.00477e-11 8.95978e-09 6.00477e-11 8.29238e-05
6.24 0.0238129 0.976004 9.72861e-11 8.40317e-09 9.72861e-11 0.0001831
6.48 0.0469611 0.95251 1.90632e-10 7.56118e-09 1.90632e-10 0.000529379
6.72 0.103011 0.895139 4.14457e-10 6.53929e-09 4.14457e-10 0.00184962
6.96 0.248164 0.744303 9.89481e-10 5.08956e-09 9.89481e-10 0.00753311
7.2 0.537061 0.435238 2.12689e-09 2.86088e-09 2.12689e-09 0.0277008
7.44 0.750829 0.182549 2.95925e-09 1.18045e-09 2.95925e-09 0.0666225
7.68 0.796106 0.0779671 3.12469e-09 4.97703e-10 3.12469e-09 0.125927
7.92 0.746366 0.0370566 2.91704e-09 2.27931e-10 2.91704e-09 0.216577
8.16 0.638559 0.0191449 2.4838e-09 1.06846e-10 2.4838e-09 0.342296
8.4 0.498535 0.0108924 1.92784e-09 4.9003e-11 1.92784e-09 0.490572
8.64 0.355937 0.00720783 1.36575e-09 2.16127e-11 1.36575e-09 0.636855
8.88 0.235075 0.00570344 8.9189e-10 9.19518e-12 8.9189e-10 0.759222
9.12 0.146115 0.00517169 5.44713e-10 3.84493e-12 5.44713e-10 0.848713
9.36 0.0870757 0.00502888 3.15292e-10 1.6391e-12 3.15292e-10 0.907895
9.6 0.0507144 0.00501926 1.74609e-10 7.59592e-13 1.74609e-10 0.944266
9.84 0.0295411 0.00504333 9.3066e-11 4.17532e-13 9.3066e-11 0.965416
10.08 0.0177581 0.00506814 4.79197e-11 2.87287e-13 4.79197e-11 0.977174
10.32 0.011454 0.00508591 2.39065e-11 2.38891e-13 2.39065e-11 0.98346
10.56 0.00819976 0.00509692 1.15944e-11 2.2159e-13 1.15944e-11 0.986703
10.8 0.00657517 0.0051032 5.49626e-12 2.15849e-13 5.49626e-12 0.988322
11.04 0.00579027 0.00510659 2.57665e-12 2.1424e-13 2.57665e-12 0.989103
11.28 0.00542562 0.00510833 1.23376e-12 2.1398e-13 1.23376e-12 0.989466
11.52 0.00526999 0.00510913 6.66132e-13 2.14051e-13 6.66132e-13 0.989621
11.76 0.00522731 0.00510936 5.11457e-13 2.14102e-13 5.11457e-13 0.989663
