6 -1.19007
7 -1.19207
8 -1.19344
9 -1.19441
10 -1.19512
11 -1.19567
12 -1.19609
13 -1.19642
14 -1.19669
15 -1.19691
16 -1.19709
17 -1.19724
18 -1.19737
19 -1.19748
20 -1.19757
21 -1.19766
22 -1.19773
23 -1.19779
24 -1.19784
25 -1.19789
26 -1.19794
27 -1.19798
28 -1.19801
29 -1.19804
30 -1.19807
31 -1.1981
32 -1.19812
33 -1.19814
34 -1.19816
35 -1.19818
36 -1.1982
37 -1.19821
38 -1.19823
39 -1.19824
40 -1.19825
41 -1.19826
42 -1.19827
43 -1.19828
44 -1.19829
45 -1.1983
46 -1.19831
47 -1.19832
48 -1.19832
49 -1.19833
50 -1.19834
51 -1.19834
52 -1.19835
53 -1.19835
54 -1.19836
55 -1.19836
56 -1.19837
57 -1.19837
58 -1.19837
59 -1.19838
60 -1.19838
61 -1.19839
62 -1.19839
63 -1.19839
64 -1.1984
65 -1.1984
66 -1.1984
67 -1.1984
68 -1.19841
69 -1.19841
70 -1.19841
71 -1.19841
72 -1.19842
73 -1.19842
74 -1.19842
75 -1.19842
76 -1.19842
77 -1.19842
78 -1.19843
79 -1.19843
80 -1.19843
81 -1.19843
82 -1.19843
83 -1.19843
84 -1.19843
85 -1.19844
86 -1.19844
87 -1.19844
88 -1.19844
89 -1.19844
90 -1.19844
91 -1.19844
92 -1.19844
93 -1.19845
94 -1.19845
95 -1.19845
96 -1.19845
97 -1.19845
98 -1.19845
99 -1.19845
100 -1.19845
101 -1.19845
102 -1.19845
103 -1.19845
104 -1.19845
105 -1.19845
