1 0.00332894
2 0.0025409
3 0.00201009
4 0.001635
5 0.00136001
6 0.00115229
7 0.000991644
8 0.000864777
9 0.000762822
10 0.000679661
11 0.00061093
12 0.000553653
13 0.000505133
14 0.000463793
15 0.000428271
16 0.000397537
17 0.000370762
18 0.000347294
19 0.000326602
20 0.000308279
22 0.000277392
24 0.000252519
26 0.000232188
28 0.000215368
30 0.000201292
32 0.000189394
34 0.000179247
36 0.000170518
38 0.000162965
40 0.000156382
42 0.00015061
44 0.000145521
46 0.000141011
48 0.000136997
50 0.000133408
55 0.000125938
60 0.000120111
65 0.000115479
70 0.000111732
75 0.000108667
80 0.000106124
85 0.000103992
90 0.000102187
95 0.000100646
100 9.93196e-05
110 9.69833e-05
120 9.5326e-05
130 9.40242e-05
140 9.29834e-05
150 9.21385e-05
160 9.14435e-05
170 9.08651e-05
180 9.03787e-05
190 8.99659e-05
200 8.96127e-05
210 8.93181e-05
220 8.90538e-05
230 8.88229e-05
240 8.86202e-05
250 8.84412e-05
260 8.82824e-05
270 8.8141e-05
280 8.80144e-05
290 8.79008e-05
300 8.77984e-05
310 8.77058e-05
320 8.76218e-05
330 8.75454e-05
340 8.74757e-05
350 8.7412e-05
360 8.73535e-05
370 8.72999e-05
380 8.72504e-05
390 8.72048e-05
400 8.71626e-05
410 8.71236e-05
420 8.70873e-05
430 8.70536e-05
440 8.70223e-05
450 8.6993e-05
460 8.69657e-05
470 8.69402e-05
480 8.69163e-05
490 8.68938e-05
500 8.68728e-05
510 8.6853e-05
520 8.68344e-05
530 8.68169e-05
540 8.68003e-05
550 8.67847e-05
560 8.677e-05
570 8.6756e-05
580 8.67428e-05
590 8.67303e-05
