1 0.108468
2 0.0867361
3 0.0708715
4 0.0589454
5 0.0497794
6 0.0425993
7 0.0368795
8 0.0322544
9 0.0284643
10 0.0253214
11 0.022687
12 0.0204577
13 0.0185546
14 0.0169171
15 0.015498
16 0.0142599
17 0.0131733
18 0.0122144
19 0.0113637
20 0.0106056
21 0.00992673
22 0.00931681
23 0.00876637
24 0.00826785
25 0.00781505
26 0.00740251
27 0.0070252
28 0.0066795
29 0.00636199
30 0.00606921
31 0.00579902
32 0.00554897
33 0.00531713
34 0.00510171
35 0.00490135
36 0.00471434
37 0.00453965
38 0.00437606
39 0.00422289
40 0.00407913
41 0.00394403
42 0.00381702
43 0.00369718
44 0.00358411
45 0.0034773
46 0.00337627
47 0.00328061
48 0.00318995
49 0.00310392
50 0.00302221
51 0.00294452
52 0.00287046
53 0.00280006
54 0.00273311
55 0.00266908
56 0.00260795
57 0.00254953
58 0.00249366
59 0.0024402
60 0.002389
61 0.00233994
62 0.00229271
63 0.00224756
64 0.00220421
65 0.00216256
66 0.00212252
67 0.00208401
68 0.00204694
69 0.00201124
70 0.00197702
71 0.00194386
72 0.00191188
73 0.00188103
74 0.00185124
75 0.00182247
76 0.00179467
77 0.00176779
78 0.0017418
79 0.00171665
80 0.00169231
81 0.00166874
82 0.0016459
83 0.00162378
84 0.00160232
85 0.00158152
86 0.00156134
87 0.00154175
88 0.00152256
89 0.0015041
90 0.00148616
91 0.00146872
92 0.00145177
93 0.00143529
94 0.00141926
95 0.00140367
96 0.00138849
97 0.00137371
98 0.00135932
99 0.0013453
100 0.00133165
