0 0.00525736 0.00510912 6.23236e-13 2.13862e-13 6.23236e-13 0.989633
0.24 0.00531079 0.00510883 8.19105e-13 2.13808e-13 8.19105e-13 0.98958
0.48 0.00550429 0.00510783 1.53262e-12 2.13753e-13 1.53262e-12 0.989388
0.72 0.00595447 0.00510566 3.20723e-12 2.14139e-13 3.20723e-12 0.98894
0.96 0.00691587 0.00510146 6.8161e-12 2.16247e-13 6.8161e-12 0.987983
1.2 0.00888881 0.00509373 1.42834e-11 2.23557e-13 1.42834e-11 0.986017
1.44 0.0128048 0.00508032 2.92115e-11 2.45329e-13 2.92115e-11 0.982115
1.68 0.0203171 0.00505892 5.80262e-11 3.05827e-13 5.80262e-11 0.974624
1.92 0.0342116 0.00502958 1.11605e-10 4.6782e-13 1.11605e-10 0.960759
2.16 0.0588895 0.00500234 2.07215e-10 8.90962e-13 2.07215e-10 0.936108
2.4 0.100689 0.00501777 3.69848e-10 1.97123e-12 3.69848e-10 0.894294
2.64 0.167366 0.0051952 6.30329e-10 4.6535e-12 6.30329e-10 0.827439
2.88 0.265428 0.0058341 1.01498e-09 1.10701e-11 1.01498e-09 0.728738
3.12 0.394268 0.00759974 1.52259e-09 2.57034e-11 1.52259e-09 0.598133
3.36 0.539701 0.0118335 2.09865e-09 5.73686e-11 2.09865e-09 0.448466
3.6 0.674833 0.0211631 2.63789e-09 1.23188e-10 2.63789e-09 0.304004
3.84 0.771267 0.0413211 3.02789e-09 2.60277e-10 3.02789e-09 0.187413
4.08 0.805303 0.0879595 3.17376e-09 5.69663e-10 3.17376e-09 0.106737
4.32 0.735781 0.209148 2.9109e-09 1.3677e-09 2.9109e-09 0.0550706
4.56 0.489252 0.489254 1.94441e-09 3.25708e-09 1.94441e-09 0.021494
4.8 0.216954 0.777417 8.67856e-10 5.40516e-09 8.67856e-10 0.00562956
5.04 0.0905023 0.908088 3.6503e-10 6.76514e-09 3.6503e-10 0.00140904
5.28 0.0415681 0.958015 1.68944e-10 7.75692e-09 1.68944e-10 0.000416735
5.52 0.021311 0.978539 8.70537e-11 8.55416e-09 8.70537e-11 0.000149692
5.76 0.0138163 0.986107 5.65556e-11 9.01035e-09 5.65556e-11 7.5823e-05
6 0.0146073 0.985308 5.97682e-11 8.944e-09 5.97682e-11 8.46052e-05
6.24 0.0240524 0.97576 9.81129e-11 8.38742e-09 9.81129e-11 0.000187399
6.48 0.0479309 0.951524 1.94317e-10 7.54333e-09 1.94317e-10 0.000545241
6.72 0.106172 0.891908 4.26781e-10 6.51178e-09 4.26781e-10 0.00192002
6.96 0.257307 0.73485 1.02547e-09 5.02784e-09 1.02547e-09 0.00784307
7.2 0.550634 0.420914 2.1805e-09 2.77192e-09 2.1805e-09 0.0284526
7.44 0.75715 0.175547 2.9847e-09 1.13823e-09 2.9847e-09 0.0673029
7.68 0.798004 0.0753605 3.1332e-09 4.82458e-10 3.1332e-09 0.126636
7.92 0.746443 0.0360089 2.9187e-09 2.22023e-10 2.9187e-09 0.217548
8.16 0.637758 0.0186875 2.48211e-09 1.04385e-10 2.48211e-09 0.343555
8.4 0.497373 0.0106881 1.92464e-09 4.79641e-11 1.92464e-09 0.491939
8.64 0.354802 0.00711794 1.36241e-09 2.1184e-11 1.36241e-09 0.63808
8.88 0.234183 0.00566504 8.89227e-10 9.02418e-12 8.89227e-10 0.760152
9.12 0.145511 0.00515573 5.42917e-10 3.77871e-12 5.42917e-10 0.849334
9.36 0.0867063 0.00502237 3.14216e-10 1.61392e-12 3.14216e-10 0.908271
9.6 0.0505049 0.00501662 1.74016e-10 7.50051e-13 1.74016e-10 0.944478
9.84 0.0294291 0.00504225 9.27618e-11 4.13875e-13 9.27618e-11 0.965529
10.08 0.0177011 0.00506769 4.77729e-11 2.85844e-13 4.77729e-11 0.977231
10.32 0.0114262 0.00508572 2.38398e-11 2.38293e-13 2.38398e-11 0.983488
10.56 0.00818675 0.00509683 1.15661e-11 2.21325e-13 1.15661e-11 0.986716
10.8 0.0065693 0.00510316 5.48505e-12 2.15722e-13 5.48505e-12 0.988328
11.04 0.00578768 0.00510657 2.57256e-12 2.14174e-13 2.57256e-12 0.989106
11.28 0.00542444 0.00510832 1.23229e-12 2.13943e-13 1.23229e-12 0.989467
11.52 0.00526933 0.00510912 6.65393e-13 2.14026e-13 6.65393e-13 0.989622
11.76 0.00522674 0.00510936 5.10713e-13 2.14081e-13 5.10713e-13 0.989664
