1 0.00693155
2 0.00558579
3 0.00458136
4 0.00381826
5 0.00322786
6 0.00276339
7 0.00239236
8 0.00209191
9 0.00184565
10 0.0016413
11 0.00147007
12 0.00132527
13 0.00120179
14 0.00109569
15 0.00100388
16 0.000923924
17 0.000853841
18 0.000792046
19 0.000737453
20 0.0006889
22 0.000606668
24 0.000540076
26 0.000485422
28 0.000440016
30 0.000401895
32 0.000369759
34 0.000342137
36 0.000318351
38 0.000297718
40 0.000279706
42 0.000263883
44 0.000249921
46 0.000237536
48 0.000226499
50 0.000216622
55 0.00019603
60 0.000179945
65 0.00016714
70 0.000156781
75 0.000148285
80 0.000141226
85 0.000135307
90 0.000130291
95 0.000126005
100 0.000122314
110 0.000116319
120 0.000111701
130 0.00010807
140 0.000105159
150 0.000102798
160 0.000100854
170 9.92348e-05
180 9.78722e-05
190 9.67149e-05
200 9.57237e-05
210 9.46859e-05
220 9.39423e-05
230 9.32923e-05
240 9.2721e-05
250 9.22162e-05
260 9.17681e-05
270 9.13686e-05
280 9.10108e-05
290 9.06893e-05
300 9.03994e-05
310 9.0137e-05
320 8.98988e-05
330 8.96819e-05
340 8.9484e-05
350 8.93028e-05
360 8.91366e-05
370 8.89838e-05
380 8.88429e-05
390 8.87128e-05
400 8.85925e-05
410 8.84809e-05
420 8.83872e-05
430 8.82907e-05
440 8.82009e-05
450 8.81171e-05
460 8.80387e-05
470 8.79654e-05
480 8.78967e-05
490 8.78322e-05
500 8.77716e-05
510 8.77146e-05
520 8.7661e-05
530 8.76104e-05
540 8.75626e-05
550 8.75175e-05
560 8.74749e-05
570 8.74345e-05
580 8.73963e-05
590 8.736e-05
600 8.73256e-05
610 8.72929e-05
620 8.72618e-05
630 8.72322e-05
