1 0.00811877
2 0.00654036
3 0.00535796
4 0.00445717
5 0.00375891
6 0.003209
7 0.00276929
8 0.002413
9 0.0021205
10 0.00187777
11 0.00167429
12 0.00150214
13 0.00135528
14 0.00122905
15 0.0011198
16 0.00102462
17 0.000941237
18 0.000867639
19 0.000802609
20 0.000744915
22 0.000646779
24 0.000567406
26 0.000502236
28 0.000448082
30 0.000402607
32 0.000364055
34 0.00033109
36 0.000302691
38 0.000278048
40 0.000256534
42 0.000237636
44 0.000220951
46 0.00020615
48 0.000192954
50 0.000181142
55 0.000156521
60 0.000137269
65 0.000121938
70 0.000109529
75 9.93498e-05
80 9.08914e-05
85 8.37897e-05
90 7.77697e-05
95 7.26266e-05
100 6.81918e-05
110 6.09838e-05
120 5.54268e-05
130 5.1057e-05
140 4.75534e-05
150 4.47041e-05
160 4.23559e-05
170 4.03982e-05
180 3.87491e-05
190 3.73471e-05
200 3.61454e-05
210 3.51114e-05
220 3.42089e-05
230 3.34195e-05
240 3.27249e-05
250 3.21107e-05
260 3.1565e-05
270 3.10779e-05
280 3.06414e-05
290 3.02487e-05
300 2.98943e-05
310 2.95732e-05
320 2.92815e-05
330 2.90157e-05
340 2.87728e-05
350 2.85503e-05
360 2.83459e-05
370 2.81579e-05
380 2.79844e-05
390 2.7824e-05
400 2.76755e-05
410 2.75377e-05
420 2.74095e-05
430 2.72903e-05
440 2.7179e-05
450 2.7079e-05
460 2.69818e-05
470 2.68907e-05
480 2.68052e-05
490 2.6725e-05
500 2.66495e-05
510 2.65784e-05
520 2.65114e-05
530 2.64482e-05
540 2.63885e-05
550 2.6332e-05
560 2.62786e-05
570 2.62279e-05
580 2.61799e-05
590 2.61343e-05
600 2.60909e-05
610 2.60497e-05
620 2.60106e-05
630 2.59732e-05
640 2.59376e-05
650 2.59037e-05
660 2.58713e-05
670 2.58404e-05
680 2.58109e-05
690 2.57826e-05
700 2.57555e-05
710 2.57296e-05
720 2.57048e-05
730 2.5681e-05
740 2.56582e-05
750 2.56363e-05
760 2.56153e-05
770 2.55951e-05
780 2.55757e-05
790 2.5557e-05
800 2.55391e-05
810 2.55218e-05
820 2.55051e-05
830 2.54891e-05
840 2.54736e-05
850 2.54587e-05
860 2.54444e-05
870 2.54305e-05
880 2.54171e-05
890 2.54041e-05
900 2.53916e-05
910 2.53796e-05
920 2.53679e-05
930 2.53566e-05
940 2.53456e-05
950 2.53351e-05
960 2.53248e-05
970 2.53149e-05
980 2.53053e-05
990 2.5296e-05
1000 2.52869e-05
1010 2.52782e-05
1020 2.52697e-05
1030 2.52615e-05
1040 2.52535e-05
1050 2.52457e-05
1060 2.52381e-05
1070 2.52308e-05
1080 2.52237e-05
1090 2.52168e-05
1100 2.52101e-05
1110 2.52035e-05
1120 2.51972e-05
1130 2.5191e-05
1140 2.5185e-05
1150 2.51791e-05
