0 -0.468749 -4.21875 55.858
1 -0.218447 -3.96845 53.705
2 -0.0370308 -3.78703 51.8385
3 0.117666 -3.63233 52.4579
4 0.270022 -3.47998 54.0664
5 0.439459 -3.31054 55.323
6 0.645795 -3.10421 56.2058
7 0.912733 -2.83727 56.5866
8 1.27083 -2.47917 56.3255
9 1.75984 -1.99016 55.2335
10 2.42896 -1.32104 53.0159
11 3.33077 -0.419229 49.3507
12 4.50233 0.752331 43.8886
13 5.92741 2.17741 36.5226
14 7.48978 3.73978 27.2861
15 8.95615 5.20615 25.7745
16 10.0296 6.27964 30.7503
17 10.4579 6.70793 34.9785
18 10.1381 6.38805 36.8681
19 9.17216 5.42216 35.8689
20 7.83075 4.08075 33.2881
21 6.4249 2.6749 30.4912
22 5.18039 1.43039 26.8451
23 4.19592 0.445917 22.312
24 3.47458 -0.275417 17.4258
25 2.9746 -0.775399 13.0262
26 2.64546 -1.10454 12.1117
27 2.44418 -1.30582 13.7075
28 2.3388 -1.4112 15.3
29 2.3068 -1.4432 16.5572
30 2.33259 -1.41741 17.2555
31 2.40532 -1.34468 17.4351
32 2.51742 -1.23258 17.3101
33 2.66327 -1.08673 16.9376
34 2.83816 -0.911839 16.8808
35 3.03726 -0.712742 16.8557
36 3.25478 -0.495218 16.5708
37 3.48341 -0.266588 15.9706
38 3.71412 -0.0358833 15.0745
39 3.93654 0.186539 13.853
40 4.13993 0.38993 12.3978
41 4.31441 0.564414 10.6725
42 4.45218 0.702181 8.7426
43 4.54827 0.798273 8.05716
44 4.60084 0.850838 7.65832
45 4.61103 0.861032 7.79969
46 4.58272 0.83272 8.00018
47 4.52204 0.772042 7.98681
48 4.43679 0.686788 7.91033
49 4.33553 0.585533 7.9099
50 4.22666 0.476664 7.80149
51 4.11748 0.367483 7.58286
52 4.01356 0.263561 7.22282
53 3.91846 0.168462 6.74749
54 3.83384 0.0838378 6.18308
55 3.75984 0.00983905 6.00789
56 3.69576 -0.0542383 5.94513
57 3.64077 -0.109228 5.88193
58 3.59453 -0.155465 5.79621
59 3.55755 -0.192446 5.62992
60 3.53111 -0.21889 5.54151
61 3.51685 -0.233152 5.81505
62 3.51619 -0.233812 6.07661
63 3.52982 -0.220179 6.27875
64 3.55741 -0.192588 6.41732
65 3.59757 -0.152432 6.45554
66 3.64796 -0.102037 6.37235
67 3.70556 -0.0444418 6.16517
68 3.7668 0.0168026 5.85076
69 3.82783 0.0778291 5.45956
70 3.88465 0.134646 5.12683
71 3.93339 0.183387 4.8571
72 3.97066 0.220656 4.59331
73 3.99397 0.243973 4.36194
74 4.00223 0.25223 4.11399
75 3.99601 0.246006 3.84446
76 3.97754 0.227545 3.539
77 3.95035 0.20035 3.17805
78 3.91849 0.168489 3.1266
79 3.88584 0.135845 3.20135
80 3.85554 0.105542 3.2162
81 3.82967 0.0796746 3.20153
82 3.8093 0.0593005 3.20087
83 3.7946 0.0445951 3.2635
84 3.78506 0.0350642 3.31336
85 3.77974 0.0297423 3.368
86 3.77736 0.0273608 3.39266
87 3.7765 0.0264959 3.41615
88 3.77572 0.0257221 3.40532
89 3.77378 0.0237827 3.36005
90 3.76978 0.0197754 3.29083
91 3.76332 0.0133181 3.18114
92 3.75465 0.00464701 3.0133
93 3.7446 -0.00539916 2.79195
94 3.73447 -0.0155258 2.52084
95 3.72577 -0.0242302 2.58193
96 3.71991 -0.0300861 2.68416
97 3.71801 -0.0319893 2.7405
98 3.72068 -0.0293161 2.76444
99 3.72802 -0.021982 2.77311
100 3.73958 -0.0104204 2.77721
101 3.75448 0.00448464 2.76332
102 3.77149 0.0214856 2.73935
103 3.78907 0.0390696 2.74103
104 3.80558 0.0555774 2.71337
105 3.81936 0.0693586 2.67575
106 3.82897 0.0789746 2.62816
107 3.83343 0.0834304 2.53022
108 3.83239 0.0823867 2.39417
109 3.82628 0.0762762 2.20514
110 3.81626 0.0662614 1.96617
111 3.80402 0.0540209 1.76116
112 3.79142 0.0414192 1.85966
113 3.78016 0.0301584 1.9456
114 3.77151 0.0215096 1.99191
115 3.76617 0.016174 2.03486
116 3.76427 0.0142717 2.06985
117 3.76542 0.0154206 2.10372
118 3.76886 0.0188595 2.1009
119 3.77358 0.023584 2.11029
120 3.77848 0.0284791 2.14324
121 3.78245 0.0324487 2.18359
122 3.78454 0.0345429 2.19388
123 3.78408 0.0340809 2.17789
124 3.78076 0.0307561 2.12815
125 3.7747 0.0247006 2.03933
126 3.76649 0.0164877 1.90739
127 3.75706 0.00705756 1.74323
128 3.74758 -0.00242371 1.66328
129 3.73926 -0.0107445 1.79732
130 3.73317 -0.0168288 1.89905
131 3.73012 -0.0198819 1.97818
132 3.73052 -0.0194816 2.03394
133 3.73439 -0.0156106 2.05949
134 3.74136 -0.00864205 2.06046
135 3.75071 0.000710571 2.02706
136 3.76147 0.0114696 1.9666
137 3.77249 0.0224933 1.90771
138 3.7826 0.0326008 1.89136
139 3.79072 0.0407194 1.87156
140 3.79604 0.0460395 1.8281
141 3.79815 0.0481498 1.74601
142 3.79711 0.0471144 1.63079
143 3.79346 0.0434625 1.47809
144 3.78808 0.038082 1.33263
145 3.78204 0.0320401 1.42087
146 3.77638 0.0263793 1.50891
147 3.77194 0.0219395 1.58626
148 3.76924 0.0192425 1.63981
149 3.76845 0.0184498 1.67176
150 3.76938 0.0193841 1.68559
151 3.77159 0.0215929 1.71216
152 3.77444 0.0244362 1.77817
153 3.77718 0.0271837 1.82766
154 3.77911 0.0291131 1.85208
155 3.77961 0.0296074 1.86084
156 3.77824 0.0282417 1.84783
157 3.77485 0.0248529 1.80355
158 3.76958 0.0195769 1.72559
159 3.76284 0.0128444 1.61375
160 3.75533 0.00532863 1.47232
161 3.74785 -0.00214807 1.36902
162 3.74127 -0.0087326 1.47386
163 3.73634 -0.0136616 1.55645
164 3.73364 -0.0163633 1.61299
165 3.73347 -0.016526 1.64827
166 3.73587 -0.0141282 1.65683
167 3.74057 -0.00943339 1.63974
168 3.74705 -0.00295434 1.60428
169 3.75461 0.00460684 1.55357
170 3.76244 0.0124383 1.51267
171 3.76971 0.0197137 1.51954
172 3.7757 0.0256964 1.51269
173 3.77984 0.0298392 1.47458
174 3.78186 0.0318641 1.40748
175 3.7818 0.031801 1.31369
176 3.77997 0.0299737 1.19206
177 3.77693 0.0269319 1.09275
178 3.77334 0.0233428 1.17776
179 3.76987 0.0198688 1.24944
180 3.76706 0.0170564 1.30738
181 3.76526 0.0152598 1.34045
182 3.7646 0.0146047 1.35109
183 3.76499 0.0149934 1.34333
184 3.76614 0.0161397 1.34284
185 3.76763 0.0176258 1.39431
186 3.76897 0.018969 1.42615
187 3.76969 0.0196943 1.44025
188 3.7694 0.0194034 1.43406
189 3.76784 0.0178366 1.4251
190 3.76492 0.0149174 1.39058
191 3.76077 0.010774 1.32783
